mol_215459.sdf,45.970257,1.033096,32.209885,12.727277,3,0
mol_40738.sdf,48.677162,0.981462,34.266392,13.429310,1,0
mol_159041.sdf,53.501549,4.883571,33.372192,15.245787,1,0
mol_5exeC_pocC.sdf,161.393082,111.082680,36.726562,13.583846,7,0
mol_139258.sdf,46.536022,2.111440,31.322626,13.101955,7,0
mol_193621.sdf,62.505474,10.330941,37.110477,15.064056,7,0
mol_33477.sdf,56.719288,8.306555,32.783314,15.629421,7,0
mol_35663.sdf,48.820114,0.473514,34.792286,13.554313,7,0
mol_184814.sdf,52.382599,6.687485,30.459637,15.235478,7,0
mol_51334.sdf,53.474289,1.795049,38.686539,12.992702,7,0
mol_43394.sdf,46.808372,1.023253,32.060734,13.724385,7,0
mol_77667.sdf,54.281456,5.065868,34.839622,14.375967,7,0
mol_90591.sdf,49.976288,0.221214,35.072025,14.683050,7,0
cpep_AF-A0A7Y2BZP7-F1_747_759.sdf,286.124268,233.934402,36.904968,15.284903,7,0
mol_178063.sdf,50.121872,0.104495,35.656067,14.361308,7,0
mol_113476.sdf,49.265434,3.190984,33.181969,12.892484,7,0
mol_282955.sdf,48.111034,0.595951,34.161835,13.353250,7,0
mol_181599.sdf,61.337887,12.340219,32.794842,16.202824,7,0
mol_241170.sdf,54.205803,6.511887,34.241905,13.452012,7,0
mol_59542.sdf,61.245876,12.466463,35.446884,13.332532,7,0
mol_268220.sdf,48.346287,2.963544,31.082027,14.300716,7,0
mol_296469.sdf,53.447037,7.842167,33.745995,11.858876,7,0
cpep_AF-F8WY55-F1_343_354.sdf,185.832031,135.824554,36.396534,13.610950,7,0
mol_69018.sdf,57.021255,6.689604,35.744427,14.587225,7,0
mol_255514.sdf,53.432770,0.522839,39.728714,13.181216,7,0
mol_201260.sdf,51.452919,1.778645,36.364048,13.310227,7,0
mol_87029.sdf,50.002407,2.420063,33.653976,13.928368,7,0
mol_32470.sdf,47.620567,1.729849,33.736523,12.154196,7,0
mol_229847.sdf,49.283897,0.400597,35.948921,12.934381,7,0
cpep_AF-A0A662PAR7-F1_86_99.sdf,195.436478,143.238449,36.902622,15.295415,7,0
